STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,TIME_PERIOD,OBS_VALUE,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,UNIT_MEASURE_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_SH_STA_SUIC_P5,_T,2005,2.4,Philippines,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_SH_STA_SUIC_P5,_T,2005,17.8,Poland,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRT,WB_WDI_SH_STA_SUIC_P5,_T,2005,11.31,Portugal,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_SH_STA_SUIC_P5,_T,2015,8.72,Singapore,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SH_STA_SUIC_P5,_T,2015,11.21,Slovak Republic,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SH_STA_SUIC_P5,_T,2015,21.0,Slovenia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_SH_STA_SUIC_P5,_T,2015,20.52,Solomon Islands,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_SH_STA_SUIC_P5,_T,2015,8.0,"Somalia, Federal Republic of","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_SH_STA_SUIC_P5,_T,2015,20.74,South Africa,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_SH_STA_SUIC_P5,_T,2015,5.59,South Sudan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_SH_STA_SUIC_P5,_T,2015,7.97,Spain,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,WB_WDI_SH_STA_SUIC_P5,_T,2015,14.8,Sri Lanka,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,WB_WDI_SH_STA_SUIC_P5,_T,2015,7.72,St. Lucia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CZE,WB_WDI_SH_STA_SUIC_P5,_T,2006,14.56,Czechia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_SH_STA_SUIC_P5,_T,2006,14.68,Denmark,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_SH_STA_SUIC_P5,_T,2006,6.21,Djibouti,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SH_STA_SUIC_P5,_T,2006,4.27,Dominican Republic,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SH_STA_SUIC_P5,_T,2006,7.75,Ecuador,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SH_STA_SUIC_P5,_T,2006,0.92,"Egypt, Arab Rep.","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SH_STA_SUIC_P5,_T,2006,9.55,El Salvador,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_SH_STA_SUIC_P5,_T,2006,6.69,Equatorial Guinea,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_SH_STA_SUIC_P5,_T,2006,13.11,Eritrea,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_SH_STA_SUIC_P5,_T,2006,20.88,Estonia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_SH_STA_SUIC_P5,_T,2006,18.04,Eswatini,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CZE,WB_WDI_SH_STA_SUIC_P5,_T,2021,13.33,Czechia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_SH_STA_SUIC_P5,_T,2021,10.46,Denmark,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_SH_STA_SUIC_P5,_T,2021,7.96,Djibouti,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SH_STA_SUIC_P5,_T,2021,4.2,Dominican Republic,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SH_STA_SUIC_P5,_T,2021,7.56,Ecuador,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_SH_STA_SUIC_P5,_T,2021,0.63,"Egypt, Arab Rep.","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_SH_STA_SUIC_P5,_T,2021,7.63,El Salvador,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_SH_STA_SUIC_P5,_T,2021,7.03,Equatorial Guinea,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_SH_STA_SUIC_P5,_T,2021,13.23,Eritrea,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_SH_STA_SUIC_P5,_T,2021,14.94,Estonia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_SH_STA_SUIC_P5,_T,2015,6.37,Costa Rica,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_SH_STA_SUIC_P5,_T,2015,8.06,Côte d’Ivoire,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_SH_STA_SUIC_P5,_T,2015,17.37,Croatia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_SH_STA_SUIC_P5,_T,2015,14.08,Cuba,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CYP,WB_WDI_SH_STA_SUIC_P5,_T,2015,4.95,Cyprus,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CZE,WB_WDI_SH_STA_SUIC_P5,_T,2015,13.54,Czechia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_SH_STA_SUIC_P5,_T,2015,11.03,Denmark,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_SH_STA_SUIC_P5,_T,2015,7.47,Djibouti,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SH_STA_SUIC_P5,_T,2015,6.43,Dominican Republic,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SH_STA_SUIC_P5,_T,2005,13.82,Slovak Republic,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SH_STA_SUIC_P5,_T,2005,26.95,Slovenia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_SH_STA_SUIC_P5,_T,2005,17.44,Solomon Islands,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_SH_STA_SUIC_P5,_T,2005,8.45,"Somalia, Federal Republic of","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_SH_STA_SUIC_P5,_T,2005,15.64,South Africa,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_SH_STA_SUIC_P5,_T,2005,4.75,South Sudan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_SH_STA_SUIC_P5,_T,2005,8.01,Spain,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,WB_WDI_SH_STA_SUIC_P5,_T,2005,25.4,Sri Lanka,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,WB_WDI_SH_STA_SUIC_P5,_T,2005,6.68,St. Lucia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_SH_STA_SUIC_P5,_T,2005,9.95,St. Vincent and the Grenadines,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_SH_STA_SUIC_P5,_T,2005,3.64,Sudan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_SH_STA_SUIC_P5,_T,2005,22.65,Suriname,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SH_STA_SUIC_P5,_T,2005,2.45,Maldives,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SH_STA_SUIC_P5,_T,2005,3.93,Mali,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SH_STA_SUIC_P5,_T,2005,5.5,Malta,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SH_STA_SUIC_P5,_T,2005,2.64,Mauritania,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_SH_STA_SUIC_P5,_T,2005,9.21,Mauritius,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_SH_STA_SUIC_P5,_T,2005,4.24,Mexico,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_SH_STA_SUIC_P5,_T,2005,22.52,"Micronesia, Fed. Sts.","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_SH_STA_SUIC_P5,_T,2005,21.74,Moldova,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_SH_STA_SUIC_P5,_T,2005,18.24,Mongolia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_SH_STA_SUIC_P5,_T,2005,15.73,Montenegro,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_SH_STA_SUIC_P5,_T,2005,4.39,Morocco,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SH_STA_SUIC_P5,_T,2002,14.104509570383216,South Asia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_SH_STA_SUIC_P5,_T,2002,6.931327740421583,Sub-Saharan Africa,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SH_STA_SUIC_P5,_T,2002,11.347714295648013,Upper middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SH_STA_SUIC_P5,_T,2002,12.103300703923622,World,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SH_STA_SUIC_P5,_T,2002,4.26,Afghanistan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SH_STA_SUIC_P5,_T,2002,4.28,Albania,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_SH_STA_SUIC_P5,_T,2002,3.91,Algeria,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SH_STA_SUIC_P5,_T,2003,13.964230105798698,South Asia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_SH_STA_SUIC_P5,_T,2003,6.959222292814838,Sub-Saharan Africa,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SH_STA_SUIC_P5,_T,2003,11.334535699473262,Upper middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SH_STA_SUIC_P5,_T,2003,12.04809337923718,World,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SH_STA_SUIC_P5,_T,2003,4.24,Afghanistan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_SH_STA_SUIC_P5,_T,2003,4.47,Albania,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_SH_STA_SUIC_P5,_T,2007,6.149729421530572,Low income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_SH_STA_SUIC_P5,_T,2007,10.594287169414445,Lower middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEA,WB_WDI_SH_STA_SUIC_P5,_T,2007,4.318001407511242,"Middle East, North Africa, Afghanistan & Pakistan","Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_SH_STA_SUIC_P5,_T,2007,10.098761569333018,Middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAC,WB_WDI_SH_STA_SUIC_P5,_T,2007,12.297203537681286,North America,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SH_STA_SUIC_P5,_T,2007,14.566780693592912,South Asia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAC,WB_WDI_SH_STA_SUIC_P5,_T,2004,11.966224824589194,North America,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SH_STA_SUIC_P5,_T,2004,14.207303336651414,South Asia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_SH_STA_SUIC_P5,_T,2004,6.921441152493266,Sub-Saharan Africa,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SH_STA_SUIC_P5,_T,2004,11.27629889742657,Upper middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SH_STA_SUIC_P5,_T,2004,11.95276661896967,World,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SH_STA_SUIC_P5,_T,2004,4.23,Afghanistan,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SH_STA_SUIC_P5,_T,2000,14.951754843975774,South Asia,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_SH_STA_SUIC_P5,_T,2000,6.950378824752381,Sub-Saharan Africa,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SH_STA_SUIC_P5,_T,2000,11.719940141159077,Upper middle income,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SH_STA_SUIC_P5,_T,2000,12.507066259816456,World,"Suicide mortality rate (per 100,000 population)",Total,All age ranges or no breakdown by age,Per 100 000 persons
